lam,p,Accuracy,Precision,Recall,F1,Accuracy Std,Precision Std,Recall Std,F1 Std
1000,0.001,0.7760386108714409,0.7761872938300816,0.7768191086539001,0.7753796193544706,0.02683076382405259,0.02721422895848871,0.027362175618831114,0.027202951500511503
1000,0.005,0.717233606557377,0.7175950379492424,0.717107522388021,0.7157219708217779,0.027878055242701275,0.028186164941375855,0.02903044359441168,0.028649102541966613
