window,poly,Accuracy,Precision,Recall,F1,Accuracy Std,Precision Std,Recall Std,F1 Std
5,2,0.8784987057808455,0.877723286319372,0.8765810364718096,0.8764017147729964,0.016680683790664244,0.016195833553336914,0.017501571556044187,0.016890131266787792
5,1,0.8778429680759275,0.8765325202960383,0.8766460033223229,0.8760036967979976,0.016531627057865622,0.01638522980219691,0.017269146905277685,0.016826955349727783
