lam,p,Accuracy,Precision,Recall,F1,Accuracy Std,Precision Std,Recall Std,F1 Std
1000,0.001,0.7714419758412424,0.7717091251335326,0.7722344925790001,0.7705051467749842,0.020056747263960725,0.021100453148394826,0.021454199039100556,0.020685082809271525
1000,0.002,0.7566630716134599,0.7569756930777418,0.7571131937142173,0.755326259999167,0.02953342770176605,0.03021385394853422,0.03159816426361436,0.030653455916982143
