lam,p,window,poly,Accuracy,Precision,Recall,F1,Accuracy Std,Precision Std,Recall Std,F1 Std
100000000,0.001,9,1,0.5564761904761905,0.56691758177848,0.5723147528799702,0.5365201712072467,0.12141466462537472,0.1141329037075791,0.15773190598766845,0.1353438765781261
10000000,0.001,9,1,0.5496190476190476,0.5560465399126877,0.5661679672984021,0.5286667334444358,0.11251631163066093,0.11342412692471163,0.14962318501860547,0.1279581019599924
100000000,0.001,101,1,0.5281428571428572,0.533908453223116,0.5359921962095876,0.5062759020311334,0.10978928143936471,0.11297153507614235,0.14342832768395572,0.12434665113675855
10000000,0.001,101,1,0.5076825396825397,0.5101779348636007,0.5200013006317354,0.48838241238501306,0.0966567930944202,0.09905472391798144,0.1299349338647832,0.10953655703711872
